Dossier : Decarbonation du numerique, enfin des actions concretes;https://www.lemondeinformatique.fr/les-dossiers/sommaire-lire-decarbonation-du-numerique-enfin-des-actions-concretes-231.html;le 16 Mars 2022;https://images.itnewsinfo.com/lmi/articles/moyen/000000084272.jpg
Informatique quantique : HPE et Samsung investissent dans la start-up Classiq;https://www.lemondeinformatique.fr/actualites/lire-informatique-quantique-hpe-et-samsung-investissent-dans-la-start-up-classiq-85887.html;le 21 Février 2022;https://images.itnewsinfo.com/lmi/articles/moyen/000000084010.jpg
Exploiter la chaleur des datacenters pour produire de l'electricite;https://www.lemondeinformatique.fr/actualites/lire-exploiter-la-chaleur-des-datacenters-pour-produire-de-l-electricite-85737.html;le 09 Février 2022;https://images.itnewsinfo.com/lmi/articles/moyen/000000083772.png
Kalray sur le point de racheter Arcapix;https://www.lemondeinformatique.fr/actualites/lire-kalray-sur-le-point-de-racheter-arcapix-85529.html;le 21 Janvier 2022;https://images.itnewsinfo.com/lmi/articles/moyen/000000083451.jpg
Intel s'implique dans le refroidissement par immersion;https://www.lemondeinformatique.fr/actualites/lire-intel-s-implique-dans-le-refroidissement-par-immersion-85519.html;le 21 Janvier 2022;https://images.itnewsinfo.com/lmi/articles/moyen/000000083428.jpeg
PCIe 6.0 : Des vitesses fulgurantes pour les SSD;https://www.lemondeinformatique.fr/actualites/lire-pcie-60 -des-vitesses-fulgurantes-pour-les-ssd-85421.html;le 13 Janvier 2022;https://images.itnewsinfo.com/lmi/articles/moyen/000000083269.png
Pasqal et Qu&Co fusionnent leurs projets quantiques;https://www.lemondeinformatique.fr/actualites/lire-pasqal-et-quetco-fusionnent-leurs-projets-quantiques-85404.html;le 12 Janvier 2022;https://images.itnewsinfo.com/lmi/articles/moyen/000000083239.jpg
1ere phase achevee pour le processeur HPC europeen;https://www.lemondeinformatique.fr/actualites/lire-1ere-phase-achevee-pour-le-processeur-hpc-europeen-85277.html;le 31 Décembre 2021;https://images.itnewsinfo.com/lmi/articles/moyen/000000083045.jpg
Dossier : Les 10 tendances technologiques 2022;https://www.lemondeinformatique.fr/les-dossiers/sommaire-lire-les-10-tendances-technologiques-2022-229.html;le 09 Décembre 2021;https://images.itnewsinfo.com/lmi/articles/moyen/000000083125.jpg
1ers documents encodes sur ADN aux Archives nationales;https://www.lemondeinformatique.fr/actualites/lire-1ers-documents-encodes-sur-adn-aux-archives-nationales-84895.html;le 24 Novembre 2021;https://images.itnewsinfo.com/lmi/articles/moyen/000000082335.jpg
Rockport Networks promeut le reseau switchless avec ses SmartNIC;https://www.lemondeinformatique.fr/actualites/lire-rockport-networks-promeut-le-reseau-switchless-avec-ses-smartnic-84767.html;le 12 Novembre 2021;https://images.itnewsinfo.com/lmi/articles/moyen/000000082086.jpg
Graphcore renforce ses offres IA pour datacenters;https://www.lemondeinformatique.fr/actualites/lire-graphcore-renforce-ses-offres-ia-pour datacenters-84654.html;le 28 Octobre 2021;https://images.itnewsinfo.com/lmi/articles/moyen/000000081835.jpeg
La grotte de Lascaux se dote d'un jumeau numerique en taille reelle;https://www.lemondeinformatique.fr/actualites/lire-la-grotte-de-lascaux-se-dote-d-un-jumeau-numerique-en-taille-reelle-84065.html;le 06 Septembre 2021;https://images.itnewsinfo.com/lmi/articles/moyen/000000080778.jpg
HPE passe aux serveurs refroidis par immersion avec Iceotope;https://www.lemondeinformatique.fr/actualites/lire-hpe-passe-aux-serveurs-refroidis-par-immersion-avec-iceotope-83711.html;le 28 Juillet 2021;https://images.itnewsinfo.com/lmi/articles/moyen/000000080244.png
